"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
81654,"event",5964,6714,5224
81655,"event",6844,7064,6624
81654,"bounds",NA,7864,4064
81655,"bounds",NA,7514,6184
