"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
357350,"event",12934,13044,12834
357351,"event",13524,14674,12364
357349,"event",13134,13234,13024
357350,"bounds",NA,13254,12634
357351,"bounds",NA,16454,10584
357349,"bounds",NA,13474,12784
