"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
83355,"event",4654,4824,4464
83358,"event",5774,6334,5214
83355,"bounds",NA,5214,4094
83358,"bounds",NA,7334,4204
