"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
82461,"event",2254,3074,1424
82462,"event",5704,6104,5294
82461,"bounds",NA,4484,34
82462,"bounds",NA,6834,4624
