"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
215441,"event",1014,1064,964
215440,"event",954,1034,874
215441,"bounds",NA,1124,904
215440,"bounds",NA,1134,774
