"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
80821,"event",914,1004,814
80822,"event",1524,1594,1444
80821,"bounds",NA,1214,624
80822,"bounds",NA,1734,1304
