"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
249364,"event",18134,18624,17624
249365,"event",18484,18694,18284
249363,"event",14204,14534,13954
249364,"bounds",NA,19614,16624
249365,"bounds",NA,19094,17884
249363,"bounds",NA,15074,13404
