"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
213953,"event",2894,3084,2724
213952,"event",2614,3024,2214
213954,"event",3874,4154,3604
213953,"bounds",NA,3504,2304
213952,"bounds",NA,3864,1374
213954,"bounds",NA,4714,3044
