"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"10507","Beta-3178",1114,1264,984
"10504","Beta-3144",914,1054,764
"10506","Beta-3177",694,794,584
"10505","Beta-3145",664,764,564
