"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"53800","UGa-166",2084,2294,1884
"53801","UGa-164",1784,1984,1584
"53799","UGa-158",1594,1734,1424
"53798","UGa-163",1394,1524,1314
"53797","UGa-159",1334,1464,1214
