"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
9627,"WSU-511",6284,7104,5574
9628,"WSU-538",2034,2704,1454
9629,"WSU-463",824,1364,304
