"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
29171,"Beta-85683",4294,4414,4164
29172,"Beta-85682",684,724,594
29173,"WW-1802",18634,18754,18334
