"index","op","name","z","type","value","probability"
4,"Boundary","beginAnalysisUnit",,"posterior",-382290,3.958e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-382190,4.479e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-382090,3.463e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381990,5.156e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381890,4.662e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381790,4.115e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381690,4.948e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381590,4.245e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381490,4.713e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381390,4.662e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381290,4.01e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381190,3.932e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-381090,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380990,4.948e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380890,3.906e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380790,5.417e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380690,3.984e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380590,4.662e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380490,3.724e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380390,4.662e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380290,4.245e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380190,4.141e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-380090,4.479e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-379990,3.906e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-379890,4.088e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-379790,4.531e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-379690,4.479e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-379590,4.219e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-379490,4.323e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-379390,4.375e-7
