"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"901831","Tx-3136",1587,1697,1447
"901829","Tx-3137",1407,1572,1257
"901830","Tx-3138",1332,1527,1117
