"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"901411","UCLA-1489B",637,687,567
"901410","UCLA-1489C",607,667,562
"901409","UCLA-1489A",607,652,537
