"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
900142,"OxA-919",13752,14022,13522
6995,"NA",12312,13027,11387
900143,"GX-395",13462,13882,13142
6996,"NA",13462,13882,13142
903029,"OxA-920",8197,8357,8027
903030,"OxA-921",27657,28552,26987
903031,"OxA-922",3437,3597,3267
903032,"OxA-923",852,982,727
