"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"900593","RL-1861",5132,5522,4857
"900592","RL-1860",4182,4512,3862
"900587","C-715",3607,4912,2407
"900586","Beta-41986",1667,1807,1557
"900589","Beta-41987",1592,1702,1442
"900590","Beta-5575",1377,1507,1307
"900591","Beta-15871",1132,1272,977
"900588","Beta-41988",907,1022,802
