"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"901870","S-802",792,927,702
"901868","S-801",777,907,687
"901867","S-799",772,902,687
"901866","S-800",772,902,687
"901869","S-803",767,897,677
