"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
901790,"Beta-237019",2042,2137,1952
901791,"Beta-237017",1812,1892,1747
901792,"Beta-237018",1797,1867,1727
