"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
9353,"WK-180",16687,17522,15902
900972,"Beta-51480",2382,2682,2142
903132,"A-1779",11677,12022,11352
903133,"A-2186",13982,14792,13547
903134,"Wk-146",11772,12357,11367
903135,"Wk-179",21117,22112,20182
