"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
902503,"UCR-2363",1647,1807,1497
902504,"UCR-2179",1652,1782,1557
902505,"UCR-2178",312,452,147
902506,"UCR-2180",492,622,327
902507,"UCR-2176",512,617,337
902508,"UCR-2173",237,407,52
