"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"11103","AA-693",15242,17042,13822
"11102","AA-694",14027,15367,13122
"11101","AA-790",10942,11252,10562
