"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"902283","Beta-23524",722,832,677
"902284","ISGS-2807",707,792,652
"902282","Beta-23522",627,692,532
