"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
900305,"TO-1467",37792,38897,37027
900304,"TO-1650",19492,19817,19287
7044,"M-1410",19862,21172,19347
900299,"TO-1647",19187,19382,18997
7042,"M-1409",18152,19167,16997
900301,"TO-3330",12682,12797,12492
900300,"TO-1485",12012,12442,11667
900303,"M-1087",7722,8227,7257
7041,"M-1143",3062,3452,2697
7040,"M-1144",852,1072,697
900298,"M-1088",462,647,157
