"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"901971","WIS-1276",1772,1942,1607
"901969","WIS-1311",937,1107,792
"901970","WIS-1310",797,917,687
