"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
900952,"PSUAMS-5000",122,252,47
900953,"WSU-667",2412,2747,2027
900954,"WSU-666",877,1172,682
900955,"PSUAMS-4997",122,247,47
900956,"PSUAMS-4996",127,247,47
900957,"WSU-665",3257,3592,2917
900958,"WSU-668",6262,6702,5882
900959,"WSU-529",7072,7422,6687
900960,"WSU-870",14027,17017,11437
900961,"PSUAMS-4999",8417,8512,8387
900962,"PSUAMS-4998",8402,8437,8377
