"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"902399","Beta-234061",592,642,537
"902400","Beta-234056",392,482,317
"902401","Beta-234062",207,312,22
"902402","Beta-234063",137,257,2
