"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"901962","ETH-10117",402,497,327
"901963","ETH-10116",397,487,317
"901964","ETH-10118",392,467,292
