"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"901943","Beta-11346",1587,1792,1407
"901942","OWU-183",727,942,557
"901944","OWU-184",392,677,52
