"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"900632","Beta-91819",577,662,552
"900638","Beta-91821",572,652,527
"900635","Beta-7526",542,622,507
"900636","Beta-9011",537,617,502
"900639","Beta-92844",492,552,377
"900637","Beta-92843",492,542,377
"900633","Beta-91820",477,517,367
"900634","Beta-7525",467,502,362
