"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"902196","M-1998",1307,1482,1107
"902195","ISGS-1126",1292,1372,1177
"902197","ISGS-1436",1272,1357,1142
"902193","ISGS-1428",1207,1297,1077
"902192","M-1999",1072,1292,807
"902194","ISGS-1434",937,1172,802
