"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"902690","UGa-166",2077,2297,1877
"902689","UGa-164",1782,1982,1582
"902691","UGa-158",1592,1737,1427
"902692","UGa-163",1397,1522,1312
"902688","UGa-159",1337,1467,1212
