"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"901863","UGa-1667",1472,1652,1362
"901861","UGa-1665",807,912,712
"901862","UGa-1666",677,737,577
