"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"902206","UGAMS-13463",722,767,692
"902205","UCIAMS-162202",712,742,692
"902208","UCIAMS-162204",712,732,692
"902202","UCIAMS-162203",712,737,687
"902203","UCIAMS-162201",707,732,687
"902204","UCIAMS-162199",627,647,582
"902207","UCIAMS-162200",622,642,592
