"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"901977","Beta-12905",5717,5897,5542
"901978","Beta-12906",1207,1347,1017
"901979","Beta-12904",1152,1287,987
