"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"900688","SMU-2789",547,632,517
"900689","SMU-2800",537,617,507
"900690","USGS-168",532,612,507
