"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"902557","DIC-518",1002,1107,947
"902560","DIC-521",987,1097,897
"902556","DIC-204",887,1057,707
"902550","DIC-639",887,1012,777
"902561","DIC-638",802,947,682
"902559","DIC-520",802,992,627
"902554","DIC-189",717,852,662
"902555","DIC-191",662,777,562
"902551","DIC-171",662,867,547
"902552","DIC-178",607,687,522
"902558","DIC-519",577,642,507
"902553","DIC-182",612,772,477
