"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
903097,"Beta-100153",11627,12117,11297
900639,"Beta-100154",4127,4397,3872
900640,"Beta-100155",8287,8442,8077
900641,"Beta-88601",6752,6927,6572
900642,"Beta-103886",9152,9382,9012
900643,"Beta-88602",5827,5977,5682
900638,"RL-1296",1692,1922,1467
