"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"900447","Tx-16",6022,6632,5412
"900446","Tx-14",5192,5762,4577
"900448","Tx-15",4812,5307,4332
