"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"902068","Beta-3485",1467,1622,1367
"902070","Beta-7378",1232,1362,1072
"902067","Beta-3484",1017,1172,912
"902069","Beta-3486",887,1032,777
"902066","Beta-7377",867,942,772
