"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"902358","Beta-25986",757,917,652
"902356","Beta-25989",652,717,562
"902355","Beta-25988",462,527,332
"902354","Beta-25987",432,512,317
"902357","Beta-25985",382,502,102
