"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"901957","Beta-23521",687,742,662
"901960","AA54516",687,727,667
"901959","AA54515",672,712,637
"901958","ISGS-A1082",662,672,587
