"geochronid","geochronology.labnumber","chroncontrols.age","chroncontrols.agelimitolder","chroncontrols.agelimityounger"
"900707","M-2364",712,832,677
"900708","M-2365",707,807,667
"900709","DRI-3207",702,742,672
"900711","DRI-3206",697,747,657
"900710","DRI-3208",677,722,597
