"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
219550,"event",9607,9832,9377
219549,"event",4642,5512,3777
219547,"event",1527,1597,1447
219550,"bounds",NA,10222,8992
219549,"bounds",NA,6937,2287
219547,"bounds",NA,1717,1352
