"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
80412,"event",2357,3042,1672
80414,"event",4687,5287,4092
80418,"event",20062,21067,19047
80413,"event",3777,3807,3747
80415,"event",3897,3997,3802
513759,"event",2687,3397,1967
80412,"bounds",NA,4142,562
80414,"bounds",NA,6282,3087
80418,"bounds",NA,22737,17347
80413,"bounds",NA,3837,3717
80415,"bounds",NA,4207,3592
513759,"bounds",NA,4602,757
