"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
513794,"event",4057,4317,3797
84779,"event",1067,1222,922
513794,"bounds",NA,4557,3502
84779,"bounds",NA,1502,662
