"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
84926,"event",1487,1567,1417
84925,"event",602,657,542
84926,"bounds",NA,1632,1332
84925,"bounds",NA,752,472
