"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
80172,"event",29557,33267,25842
80168,"event",18512,18867,18012
80169,"event",12427,12762,12062
80170,"event",7717,8087,7347
80167,"event",1792,2582,997
80172,"bounds",NA,39187,19377
80168,"bounds",NA,19272,17387
80169,"bounds",NA,13402,11377
80170,"bounds",NA,8672,6757
80167,"bounds",NA,3912,-213
