"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
80143,"event",842,862,822
80144,"event",677,697,657
80143,"bounds",NA,872,812
80144,"bounds",NA,722,637
