"analysisunitid","chronology.agemodel","sampleages.age","sampleages.ageolder","sampleages.ageyounger"
84609,"event",4167,4382,3927
84607,"event",532,752,347
84609,"bounds",NA,4652,3572
84607,"bounds",NA,1122,62
